id,EAP,HPL,MWS
id18807,1.0,0.0,0.0
id05894,1.0,0.0,0.0
id08494,1.0,0.0,0.0
id17181,1.0,0.0,0.0
id24037,1.0,0.0,0.0
id22495,1.0,0.0,0.0
id21717,1.0,0.0,0.0
id00477,1.0,0.0,0.0
id03167,1.0,0.0,0.0
id08783,1.0,0.0,0.0
id11954,1.0,0.0,0.0
id03029,1.0,0.0,0.0
id16359,1.0,0.0,0.0
id02984,1.0,0.0,0.0
id24559,1.0,0.0,0.0
id26880,1.0,0.0,0.0
id00656,1.0,0.0,0.0
id07825,1.0,0.0,0.0
id16525,1.0,0.0,0.0
id08849,1.0,0.0,0.0
id09260,1.0,0.0,0.0
id22233,1.0,0.0,0.0
id12191,1.0,0.0,0.0
id15505,1.0,0.0,0.0
id15882,1.0,0.0,0.0
id10569,1.0,0.0,0.0
id26059,1.0,0.0,0.0
id13055,1.0,0.0,0.0
id05388,1.0,0.0,0.0
id25199,1.0,0.0,0.0
id11813,1.0,0.0,0.0
id14866,1.0,0.0,0.0
id22247,1.0,0.0,0.0
id08196,1.0,0.0,0.0
id27246,1.0,0.0,0.0
id21926,1.0,0.0,0.0
id01930,1.0,0.0,0.0
id26406,1.0,0.0,0.0
id07760,1.0,0.0,0.0
id24815,1.0,0.0,0.0
id22063,1.0,0.0,0.0
id21513,1.0,0.0,0.0
id04006,1.0,0.0,0.0
id06177,1.0,0.0,0.0
id24010,1.0,0.0,0.0
id16402,1.0,0.0,0.0
id23894,1.0,0.0,0.0
id18867,1.0,0.0,0.0
id01691,1.0,0.0,0.0
id11818,1.0,0.0,0.0
id18481,1.0,0.0,0.0
id20137,1.0,0.0,0.0
id14630,1.0,0.0,0.0
id03058,1.0,0.0,0.0
id27857,1.0,0.0,0.0
id19345,1.0,0.0,0.0
id12726,1.0,0.0,0.0
id06015,1.0,0.0,0.0
id26548,1.0,0.0,0.0
id20284,1.0,0.0,0.0
id17912,1.0,0.0,0.0
id10287,1.0,0.0,0.0
id03604,1.0,0.0,0.0
id07423,1.0,0.0,0.0
id01484,1.0,0.0,0.0
id16904,1.0,0.0,0.0
id13187,1.0,0.0,0.0
id08507,1.0,0.0,0.0
id09599,1.0,0.0,0.0
id20460,1.0,0.0,0.0
id23743,1.0,0.0,0.0
id13914,1.0,0.0,0.0
id23108,1.0,0.0,0.0
id20111,1.0,0.0,0.0
id00300,1.0,0.0,0.0
id25970,1.0,0.0,0.0
id24588,1.0,0.0,0.0
id04799,1.0,0.0,0.0
id19685,1.0,0.0,0.0
id00628,1.0,0.0,0.0
id10632,1.0,0.0,0.0
id24894,1.0,0.0,0.0
id06843,1.0,0.0,0.0
id16211,1.0,0.0,0.0
id10730,1.0,0.0,0.0
id06399,1.0,0.0,0.0
id25138,1.0,0.0,0.0
id04372,1.0,0.0,0.0
id01057,1.0,0.0,0.0
id07505,1.0,0.0,0.0
id17331,1.0,0.0,0.0
id11306,1.0,0.0,0.0
id07490,1.0,0.0,0.0
id00721,1.0,0.0,0.0
id07538,1.0,0.0,0.0
id11289,1.0,0.0,0.0
id25207,1.0,0.0,0.0
id03831,1.0,0.0,0.0
id05371,1.0,0.0,0.0
id07405,1.0,0.0,0.0
id25960,1.0,0.0,0.0
id18497,1.0,0.0,0.0
id24478,1.0,0.0,0.0
id12431,1.0,0.0,0.0
id24080,1.0,0.0,0.0
id11862,1.0,0.0,0.0
id04798,1.0,0.0,0.0
id22638,1.0,0.0,0.0
id16105,1.0,0.0,0.0
id05863,1.0,0.0,0.0
id11466,1.0,0.0,0.0
id06091,1.0,0.0,0.0
id04214,1.0,0.0,0.0
id21197,1.0,0.0,0.0
id06479,1.0,0.0,0.0
id21801,1.0,0.0,0.0
id00540,1.0,0.0,0.0
id07102,1.0,0.0,0.0
id12012,1.0,0.0,0.0
id17850,1.0,0.0,0.0
id12708,1.0,0.0,0.0
id09277,1.0,0.0,0.0
id11482,1.0,0.0,0.0
id15327,1.0,0.0,0.0
id17561,1.0,0.0,0.0
id21966,1.0,0.0,0.0
id05742,1.0,0.0,0.0
id21441,1.0,0.0,0.0
id10819,1.0,0.0,0.0
id00018,1.0,0.0,0.0
id17038,1.0,0.0,0.0
id14680,1.0,0.0,0.0
id17760,1.0,0.0,0.0
id14436,1.0,0.0,0.0
id17180,1.0,0.0,0.0
id19132,1.0,0.0,0.0
id17497,1.0,0.0,0.0
id26284,1.0,0.0,0.0
id04340,1.0,0.0,0.0
id06427,1.0,0.0,0.0
id08340,1.0,0.0,0.0
id07167,1.0,0.0,0.0
id02218,1.0,0.0,0.0
id18406,1.0,0.0,0.0
id22134,1.0,0.0,0.0
id04983,1.0,0.0,0.0
id17767,1.0,0.0,0.0
id15131,1.0,0.0,0.0
id11132,1.0,0.0,0.0
id10054,1.0,0.0,0.0
id03797,1.0,0.0,0.0
id17143,1.0,0.0,0.0
id19078,1.0,0.0,0.0
id04919,1.0,0.0,0.0
id03272,1.0,0.0,0.0
id15047,1.0,0.0,0.0
id23727,1.0,0.0,0.0
id07221,1.0,0.0,0.0
id13974,1.0,0.0,0.0
id24050,1.0,0.0,0.0
id18119,1.0,0.0,0.0
id05205,1.0,0.0,0.0
id05233,1.0,0.0,0.0
id23556,1.0,0.0,0.0
id06323,1.0,0.0,0.0
id27903,1.0,0.0,0.0
id15164,1.0,0.0,0.0
id14714,1.0,0.0,0.0
id11585,1.0,0.0,0.0
id09119,1.0,0.0,0.0
id03135,1.0,0.0,0.0
id23385,1.0,0.0,0.0
id18219,1.0,0.0,0.0
id17596,1.0,0.0,0.0
id12235,1.0,0.0,0.0
id15394,1.0,0.0,0.0
id07727,1.0,0.0,0.0
id02748,1.0,0.0,0.0
id14913,1.0,0.0,0.0
id05257,1.0,0.0,0.0
id23759,1.0,0.0,0.0
id08726,1.0,0.0,0.0
id24493,1.0,0.0,0.0
id19945,1.0,0.0,0.0
id27893,1.0,0.0,0.0
id04975,1.0,0.0,0.0
id14722,1.0,0.0,0.0
id10320,1.0,0.0,0.0
id09619,1.0,0.0,0.0
id07480,1.0,0.0,0.0
id00342,1.0,0.0,0.0
id08611,1.0,0.0,0.0
id24284,1.0,0.0,0.0
id20491,1.0,0.0,0.0
id18337,1.0,0.0,0.0
id04781,1.0,0.0,0.0
id11067,1.0,0.0,0.0
id19402,1.0,0.0,0.0
id20009,1.0,0.0,0.0
id08535,1.0,0.0,0.0
id07495,1.0,0.0,0.0
id06262,1.0,0.0,0.0
id10898,1.0,0.0,0.0
id17778,1.0,0.0,0.0
id07210,1.0,0.0,0.0
id04367,1.0,0.0,0.0
id27713,1.0,0.0,0.0
id15428,1.0,0.0,0.0
id25427,1.0,0.0,0.0
id09789,1.0,0.0,0.0
id07658,1.0,0.0,0.0
id25453,1.0,0.0,0.0
id24495,1.0,0.0,0.0
id03270,1.0,0.0,0.0
id11879,1.0,0.0,0.0
id24356,1.0,0.0,0.0
id22256,1.0,0.0,0.0
id06050,1.0,0.0,0.0
id09555,1.0,0.0,0.0
id23772,1.0,0.0,0.0
id21930,1.0,0.0,0.0
id00823,1.0,0.0,0.0
id23666,1.0,0.0,0.0
id08118,1.0,0.0,0.0
id21388,1.0,0.0,0.0
id23312,1.0,0.0,0.0
id08545,1.0,0.0,0.0
id20351,1.0,0.0,0.0
id13536,1.0,0.0,0.0
id27742,1.0,0.0,0.0
id13343,1.0,0.0,0.0
id11987,1.0,0.0,0.0
id08921,1.0,0.0,0.0
id09972,1.0,0.0,0.0
id26173,1.0,0.0,0.0
id07917,1.0,0.0,0.0
id01383,1.0,0.0,0.0
id26699,1.0,0.0,0.0
id11058,1.0,0.0,0.0
id20425,1.0,0.0,0.0
id20238,1.0,0.0,0.0
id21348,1.0,0.0,0.0
id09552,1.0,0.0,0.0
id25075,1.0,0.0,0.0
id17749,1.0,0.0,0.0
id18910,1.0,0.0,0.0
id13534,1.0,0.0,0.0
id22205,1.0,0.0,0.0
id23896,1.0,0.0,0.0
id23616,1.0,0.0,0.0
id03537,1.0,0.0,0.0
id18147,1.0,0.0,0.0
id25408,1.0,0.0,0.0
id09997,1.0,0.0,0.0
id23357,1.0,0.0,0.0
id21880,1.0,0.0,0.0
id21633,1.0,0.0,0.0
id15976,1.0,0.0,0.0
id20266,1.0,0.0,0.0
id26726,1.0,0.0,0.0
id02958,1.0,0.0,0.0
id25211,1.0,0.0,0.0
id24314,1.0,0.0,0.0
id21475,1.0,0.0,0.0
id22733,1.0,0.0,0.0
id14297,1.0,0.0,0.0
id27627,1.0,0.0,0.0
id03580,1.0,0.0,0.0
id08858,1.0,0.0,0.0
id22512,1.0,0.0,0.0
id05634,1.0,0.0,0.0
id00105,1.0,0.0,0.0
id26635,1.0,0.0,0.0
id19324,1.0,0.0,0.0
id00210,1.0,0.0,0.0
id06809,1.0,0.0,0.0
id04074,1.0,0.0,0.0
id27010,1.0,0.0,0.0
id00699,1.0,0.0,0.0
id18549,1.0,0.0,0.0
id14089,1.0,0.0,0.0
id19792,1.0,0.0,0.0
id19935,1.0,0.0,0.0
id22960,1.0,0.0,0.0
id02471,1.0,0.0,0.0
id07896,1.0,0.0,0.0
id20033,1.0,0.0,0.0
id15018,1.0,0.0,0.0
id19528,1.0,0.0,0.0
id21621,1.0,0.0,0.0
id14328,1.0,0.0,0.0
id19524,1.0,0.0,0.0
id00219,1.0,0.0,0.0
id23229,1.0,0.0,0.0
id14357,1.0,0.0,0.0
id21829,1.0,0.0,0.0
id02137,1.0,0.0,0.0
id23524,1.0,0.0,0.0
id12022,1.0,0.0,0.0
id05255,1.0,0.0,0.0
id14605,1.0,0.0,0.0
id15329,1.0,0.0,0.0
id06046,1.0,0.0,0.0
id16548,1.0,0.0,0.0
id23369,1.0,0.0,0.0
id17824,1.0,0.0,0.0
id17243,1.0,0.0,0.0
id13185,1.0,0.0,0.0
id27091,1.0,0.0,0.0
id21817,1.0,0.0,0.0
id21912,1.0,0.0,0.0
id24163,1.0,0.0,0.0
id12484,1.0,0.0,0.0
id15799,1.0,0.0,0.0
id22315,1.0,0.0,0.0
id02608,1.0,0.0,0.0
id10057,1.0,0.0,0.0
id01709,1.0,0.0,0.0
id11153,1.0,0.0,0.0
id25154,1.0,0.0,0.0
id18207,1.0,0.0,0.0
id03370,1.0,0.0,0.0
id26760,1.0,0.0,0.0
id15099,1.0,0.0,0.0
id16341,1.0,0.0,0.0
id15572,1.0,0.0,0.0
id24901,1.0,0.0,0.0
id04528,1.0,0.0,0.0
id26507,1.0,0.0,0.0
id26687,1.0,0.0,0.0
id27819,1.0,0.0,0.0
id17610,1.0,0.0,0.0
id03373,1.0,0.0,0.0
id05881,1.0,0.0,0.0
id15875,1.0,0.0,0.0
id18400,1.0,0.0,0.0
id23596,1.0,0.0,0.0
id07006,1.0,0.0,0.0
id25134,1.0,0.0,0.0
id17393,1.0,0.0,0.0
id20155,1.0,0.0,0.0
id09536,1.0,0.0,0.0
id09155,1.0,0.0,0.0
id26482,1.0,0.0,0.0
id17001,1.0,0.0,0.0
id08134,1.0,0.0,0.0
id10174,1.0,0.0,0.0
id04760,1.0,0.0,0.0
id04941,1.0,0.0,0.0
id01339,1.0,0.0,0.0
id24710,1.0,0.0,0.0
id20408,1.0,0.0,0.0
id04028,1.0,0.0,0.0
id07153,1.0,0.0,0.0
id20098,1.0,0.0,0.0
id24146,1.0,0.0,0.0
id06276,1.0,0.0,0.0
id18978,1.0,0.0,0.0
id04247,1.0,0.0,0.0
id02020,1.0,0.0,0.0
id14299,1.0,0.0,0.0
id27255,1.0,0.0,0.0
id05751,1.0,0.0,0.0
id09428,1.0,0.0,0.0
id06941,1.0,0.0,0.0
id25678,1.0,0.0,0.0
id27425,1.0,0.0,0.0
id12619,1.0,0.0,0.0
id00530,1.0,0.0,0.0
id14683,1.0,0.0,0.0
id14618,1.0,0.0,0.0
id07599,1.0,0.0,0.0
id02786,1.0,0.0,0.0
id21563,1.0,0.0,0.0
id26412,1.0,0.0,0.0
id18320,1.0,0.0,0.0
id02043,1.0,0.0,0.0
id03179,1.0,0.0,0.0
id17256,1.0,0.0,0.0
id07435,1.0,0.0,0.0
id17659,1.0,0.0,0.0
id06828,1.0,0.0,0.0
id18636,1.0,0.0,0.0
id05216,1.0,0.0,0.0
id23156,1.0,0.0,0.0
id23861,1.0,0.0,0.0
id21416,1.0,0.0,0.0
id02763,1.0,0.0,0.0
id12625,1.0,0.0,0.0
id08033,1.0,0.0,0.0
id24105,1.0,0.0,0.0
id09295,1.0,0.0,0.0
id22062,1.0,0.0,0.0
id21044,1.0,0.0,0.0
id17419,1.0,0.0,0.0
id10969,1.0,0.0,0.0
id23066,1.0,0.0,0.0
id25667,1.0,0.0,0.0
id14534,1.0,0.0,0.0
id26645,1.0,0.0,0.0
id03965,1.0,0.0,0.0
id25956,1.0,0.0,0.0
id23707,1.0,0.0,0.0
id18026,1.0,0.0,0.0
id10767,1.0,0.0,0.0
id18802,1.0,0.0,0.0
id02940,1.0,0.0,0.0
id13403,1.0,0.0,0.0
id10201,1.0,0.0,0.0
id15333,1.0,0.0,0.0
id25619,1.0,0.0,0.0
id18506,1.0,0.0,0.0
id09835,1.0,0.0,0.0
id14828,1.0,0.0,0.0
id26816,1.0,0.0,0.0
id26134,1.0,0.0,0.0
id25064,1.0,0.0,0.0
id14254,1.0,0.0,0.0
id09352,1.0,0.0,0.0
id21495,1.0,0.0,0.0
id15349,1.0,0.0,0.0
id06759,1.0,0.0,0.0
id20876,1.0,0.0,0.0
id14644,1.0,0.0,0.0
id16927,1.0,0.0,0.0
id00417,1.0,0.0,0.0
id18892,1.0,0.0,0.0
id17500,1.0,0.0,0.0
id17676,1.0,0.0,0.0
id03378,1.0,0.0,0.0
id26891,1.0,0.0,0.0
id15609,1.0,0.0,0.0
id11270,1.0,0.0,0.0
id01141,1.0,0.0,0.0
id18738,1.0,0.0,0.0
id23964,1.0,0.0,0.0
id08032,1.0,0.0,0.0
id10410,1.0,0.0,0.0
id15738,1.0,0.0,0.0
id22293,1.0,0.0,0.0
id23174,1.0,0.0,0.0
id13041,1.0,0.0,0.0
id18377,1.0,0.0,0.0
id24269,1.0,0.0,0.0
id19445,1.0,0.0,0.0
id16449,1.0,0.0,0.0
id11857,1.0,0.0,0.0
id14929,1.0,0.0,0.0
id16029,1.0,0.0,0.0
id09091,1.0,0.0,0.0
id14431,1.0,0.0,0.0
id15857,1.0,0.0,0.0
id26177,1.0,0.0,0.0
id07001,1.0,0.0,0.0
id00626,1.0,0.0,0.0
id25160,1.0,0.0,0.0
id21474,1.0,0.0,0.0
id03155,1.0,0.0,0.0
id11858,1.0,0.0,0.0
id12413,1.0,0.0,0.0
id25656,1.0,0.0,0.0
id24322,1.0,0.0,0.0
id20603,1.0,0.0,0.0
id06878,1.0,0.0,0.0
id03535,1.0,0.0,0.0
id11831,1.0,0.0,0.0
id24685,1.0,0.0,0.0
id10426,1.0,0.0,0.0
id09024,1.0,0.0,0.0
id09728,1.0,0.0,0.0
id01065,1.0,0.0,0.0
id14005,1.0,0.0,0.0
id18534,1.0,0.0,0.0
id19862,1.0,0.0,0.0
id14707,1.0,0.0,0.0
id02248,1.0,0.0,0.0
id20494,1.0,0.0,0.0
id27072,1.0,0.0,0.0
id20587,1.0,0.0,0.0
id24134,1.0,0.0,0.0
id22696,1.0,0.0,0.0
id23757,1.0,0.0,0.0
id18828,1.0,0.0,0.0
id14040,1.0,0.0,0.0
id09385,1.0,0.0,0.0
id16005,1.0,0.0,0.0
id12467,1.0,0.0,0.0
id16209,1.0,0.0,0.0
id01621,1.0,0.0,0.0
id18081,1.0,0.0,0.0
id06667,1.0,0.0,0.0
id07436,1.0,0.0,0.0
id19498,1.0,0.0,0.0
id12123,1.0,0.0,0.0
id17082,1.0,0.0,0.0
id00313,1.0,0.0,0.0
id14281,1.0,0.0,0.0
id14755,1.0,0.0,0.0
id17484,1.0,0.0,0.0
id00111,1.0,0.0,0.0
id16542,1.0,0.0,0.0
id00458,1.0,0.0,0.0
id07682,1.0,0.0,0.0
id02041,1.0,0.0,0.0
id26070,1.0,0.0,0.0
id05271,1.0,0.0,0.0
id18107,1.0,0.0,0.0
id01170,1.0,0.0,0.0
id23464,1.0,0.0,0.0
id03879,1.0,0.0,0.0
id22473,1.0,0.0,0.0
id20937,1.0,0.0,0.0
id16239,1.0,0.0,0.0
id02348,1.0,0.0,0.0
id19796,1.0,0.0,0.0
id06531,1.0,0.0,0.0
id02641,1.0,0.0,0.0
id01332,1.0,0.0,0.0
id24038,1.0,0.0,0.0
id23699,1.0,0.0,0.0
id07294,1.0,0.0,0.0
id00319,1.0,0.0,0.0
id05699,1.0,0.0,0.0
id18863,1.0,0.0,0.0
id07745,1.0,0.0,0.0
id02157,1.0,0.0,0.0
id00525,1.0,0.0,0.0
id14740,1.0,0.0,0.0
id01420,1.0,0.0,0.0
id17725,1.0,0.0,0.0
id07807,1.0,0.0,0.0
id11676,1.0,0.0,0.0
id06720,1.0,0.0,0.0
id08048,1.0,0.0,0.0
id04185,1.0,0.0,0.0
id02077,1.0,0.0,0.0
id12968,1.0,0.0,0.0
id01945,1.0,0.0,0.0
id06446,1.0,0.0,0.0
id01072,1.0,0.0,0.0
id15124,1.0,0.0,0.0
id14173,1.0,0.0,0.0
id27559,1.0,0.0,0.0
id13722,1.0,0.0,0.0
id09310,1.0,0.0,0.0
id23024,1.0,0.0,0.0
id24332,1.0,0.0,0.0
id07699,1.0,0.0,0.0
id06837,1.0,0.0,0.0
id07279,1.0,0.0,0.0
id16451,1.0,0.0,0.0
id17588,1.0,0.0,0.0
id07018,1.0,0.0,0.0
id12994,1.0,0.0,0.0
id03703,1.0,0.0,0.0
id01753,1.0,0.0,0.0
id02866,1.0,0.0,0.0
id21884,1.0,0.0,0.0
id27543,1.0,0.0,0.0
id22149,1.0,0.0,0.0
id14595,1.0,0.0,0.0
id12383,1.0,0.0,0.0
id27714,1.0,0.0,0.0
id17634,1.0,0.0,0.0
id15906,1.0,0.0,0.0
id09047,1.0,0.0,0.0
id02059,1.0,0.0,0.0
id19107,1.0,0.0,0.0
id02385,1.0,0.0,0.0
id21312,1.0,0.0,0.0
id02215,1.0,0.0,0.0
id08928,1.0,0.0,0.0
id07099,1.0,0.0,0.0
id01935,1.0,0.0,0.0
id24757,1.0,0.0,0.0
id01848,1.0,0.0,0.0
id06224,1.0,0.0,0.0
id15539,1.0,0.0,0.0
id22907,1.0,0.0,0.0
id12713,1.0,0.0,0.0
id15521,1.0,0.0,0.0
id25539,1.0,0.0,0.0
id23370,1.0,0.0,0.0
id15868,1.0,0.0,0.0
id17808,1.0,0.0,0.0
id08241,1.0,0.0,0.0
id27284,1.0,0.0,0.0
id20707,1.0,0.0,0.0
id03823,1.0,0.0,0.0
id00463,1.0,0.0,0.0
id07241,1.0,0.0,0.0
id05702,1.0,0.0,0.0
id18973,1.0,0.0,0.0
id18662,1.0,0.0,0.0
id06448,1.0,0.0,0.0
id21002,1.0,0.0,0.0
id08753,1.0,0.0,0.0
id27832,1.0,0.0,0.0
id11341,1.0,0.0,0.0
id11426,1.0,0.0,0.0
id15388,1.0,0.0,0.0
id12801,1.0,0.0,0.0
id02380,1.0,0.0,0.0
id02777,1.0,0.0,0.0
id05412,1.0,0.0,0.0
id01303,1.0,0.0,0.0
id21665,1.0,0.0,0.0
id12973,1.0,0.0,0.0
id22046,1.0,0.0,0.0
id24035,1.0,0.0,0.0
id15513,1.0,0.0,0.0
id12302,1.0,0.0,0.0
id01751,1.0,0.0,0.0
id27003,1.0,0.0,0.0
id14689,1.0,0.0,0.0
id11885,1.0,0.0,0.0
id16558,1.0,0.0,0.0
id15785,1.0,0.0,0.0
id25382,1.0,0.0,0.0
id19170,1.0,0.0,0.0
id22689,1.0,0.0,0.0
id03178,1.0,0.0,0.0
id22393,1.0,0.0,0.0
id19215,1.0,0.0,0.0
id27829,1.0,0.0,0.0
id11659,1.0,0.0,0.0
id25831,1.0,0.0,0.0
id08781,1.0,0.0,0.0
id11550,1.0,0.0,0.0
id25478,1.0,0.0,0.0
id09909,1.0,0.0,0.0
id09009,1.0,0.0,0.0
id12660,1.0,0.0,0.0
id23033,1.0,0.0,0.0
id25937,1.0,0.0,0.0
id10385,1.0,0.0,0.0
id15288,1.0,0.0,0.0
id06403,1.0,0.0,0.0
id18342,1.0,0.0,0.0
id00497,1.0,0.0,0.0
id12156,1.0,0.0,0.0
id26825,1.0,0.0,0.0
id20140,1.0,0.0,0.0
id06714,1.0,0.0,0.0
id06017,1.0,0.0,0.0
id14841,1.0,0.0,0.0
id25646,1.0,0.0,0.0
id09218,1.0,0.0,0.0
id21857,1.0,0.0,0.0
id05750,1.0,0.0,0.0
id10507,1.0,0.0,0.0
id09696,1.0,0.0,0.0
id00835,1.0,0.0,0.0
id26717,1.0,0.0,0.0
id17573,1.0,0.0,0.0
id21144,1.0,0.0,0.0
id02305,1.0,0.0,0.0
id26035,1.0,0.0,0.0
id00878,1.0,0.0,0.0
id08728,1.0,0.0,0.0
id10579,1.0,0.0,0.0
id10720,1.0,0.0,0.0
id09163,1.0,0.0,0.0
id16298,1.0,0.0,0.0
id05342,1.0,0.0,0.0
id24256,1.0,0.0,0.0
id12217,1.0,0.0,0.0
id06159,1.0,0.0,0.0
id24394,1.0,0.0,0.0
id20232,1.0,0.0,0.0
id26856,1.0,0.0,0.0
id15108,1.0,0.0,0.0
id00751,1.0,0.0,0.0
id01784,1.0,0.0,0.0
id26419,1.0,0.0,0.0
id23877,1.0,0.0,0.0
id05019,1.0,0.0,0.0
id23003,1.0,0.0,0.0
id22153,1.0,0.0,0.0
id19726,1.0,0.0,0.0
id19033,1.0,0.0,0.0
id00534,1.0,0.0,0.0
id07030,1.0,0.0,0.0
id08281,1.0,0.0,0.0
id00366,1.0,0.0,0.0
id25446,1.0,0.0,0.0
id25008,1.0,0.0,0.0
id24142,1.0,0.0,0.0
id25331,1.0,0.0,0.0
id16549,1.0,0.0,0.0
id12120,1.0,0.0,0.0
id07518,1.0,0.0,0.0
id24749,1.0,0.0,0.0
id23132,1.0,0.0,0.0
id05946,1.0,0.0,0.0
id07427,1.0,0.0,0.0
id14601,1.0,0.0,0.0
id26504,1.0,0.0,0.0
id27199,1.0,0.0,0.0
id09610,1.0,0.0,0.0
id02071,1.0,0.0,0.0
id24431,1.0,0.0,0.0
id20756,1.0,0.0,0.0
id06525,1.0,0.0,0.0
id11646,1.0,0.0,0.0
id26808,1.0,0.0,0.0
id15122,1.0,0.0,0.0
id26052,1.0,0.0,0.0
id06693,1.0,0.0,0.0
id13520,1.0,0.0,0.0
id04381,1.0,0.0,0.0
id23315,1.0,0.0,0.0
id15685,1.0,0.0,0.0
id12974,1.0,0.0,0.0
id22302,1.0,0.0,0.0
id04848,1.0,0.0,0.0
id05104,1.0,0.0,0.0
id17169,1.0,0.0,0.0
id12736,1.0,0.0,0.0
id24659,1.0,0.0,0.0
id24829,1.0,0.0,0.0
id04164,1.0,0.0,0.0
id17795,1.0,0.0,0.0
id09104,1.0,0.0,0.0
id07833,1.0,0.0,0.0
id16733,1.0,0.0,0.0
id18630,1.0,0.0,0.0
id16064,1.0,0.0,0.0
id00561,1.0,0.0,0.0
id16627,1.0,0.0,0.0
id02162,1.0,0.0,0.0
id16092,1.0,0.0,0.0
id10710,1.0,0.0,0.0
id18885,1.0,0.0,0.0
id10689,1.0,0.0,0.0
id00486,1.0,0.0,0.0
id02370,1.0,0.0,0.0
id22279,1.0,0.0,0.0
id16068,1.0,0.0,0.0
id04053,1.0,0.0,0.0
id09228,1.0,0.0,0.0
id04227,1.0,0.0,0.0
id13578,1.0,0.0,0.0
id18744,1.0,0.0,0.0
id22966,1.0,0.0,0.0
id02979,1.0,0.0,0.0
id26203,1.0,0.0,0.0
id21184,1.0,0.0,0.0
id19201,1.0,0.0,0.0
id20340,1.0,0.0,0.0
id00692,1.0,0.0,0.0
id17757,1.0,0.0,0.0
id22771,1.0,0.0,0.0
id10753,1.0,0.0,0.0
id11899,1.0,0.0,0.0
id20961,1.0,0.0,0.0
id06095,1.0,0.0,0.0
id23625,1.0,0.0,0.0
id03942,1.0,0.0,0.0
id19591,1.0,0.0,0.0
id19732,1.0,0.0,0.0
id24912,1.0,0.0,0.0
id15060,1.0,0.0,0.0
id08018,1.0,0.0,0.0
id02851,1.0,0.0,0.0
id02327,1.0,0.0,0.0
id22631,1.0,0.0,0.0
id22240,1.0,0.0,0.0
id05114,1.0,0.0,0.0
id14979,1.0,0.0,0.0
id25837,1.0,0.0,0.0
id17457,1.0,0.0,0.0
id23050,1.0,0.0,0.0
id06461,1.0,0.0,0.0
id03154,1.0,0.0,0.0
id20285,1.0,0.0,0.0
id23166,1.0,0.0,0.0
id11496,1.0,0.0,0.0
id09569,1.0,0.0,0.0
id11193,1.0,0.0,0.0
id26696,1.0,0.0,0.0
id15363,1.0,0.0,0.0
id13046,1.0,0.0,0.0
id17653,1.0,0.0,0.0
id18812,1.0,0.0,0.0
id23232,1.0,0.0,0.0
id05290,1.0,0.0,0.0
id10667,1.0,0.0,0.0
id15546,1.0,0.0,0.0
id05862,1.0,0.0,0.0
id06225,1.0,0.0,0.0
id17617,1.0,0.0,0.0
id00814,1.0,0.0,0.0
id18898,1.0,0.0,0.0
id19395,1.0,0.0,0.0
id19520,1.0,0.0,0.0
id27501,1.0,0.0,0.0
id06327,1.0,0.0,0.0
id00330,1.0,0.0,0.0
id03792,1.0,0.0,0.0
id09320,1.0,0.0,0.0
id04678,1.0,0.0,0.0
id11663,1.0,0.0,0.0
id24945,1.0,0.0,0.0
id03046,1.0,0.0,0.0
id20236,1.0,0.0,0.0
id07869,1.0,0.0,0.0
id08152,1.0,0.0,0.0
id02910,1.0,0.0,0.0
id26837,1.0,0.0,0.0
id24188,1.0,0.0,0.0
id08748,1.0,0.0,0.0
id18608,1.0,0.0,0.0
id18773,1.0,0.0,0.0
id21822,1.0,0.0,0.0
id09721,1.0,0.0,0.0
id23152,1.0,0.0,0.0
id02249,1.0,0.0,0.0
id14065,1.0,0.0,0.0
id01598,1.0,0.0,0.0
id06294,1.0,0.0,0.0
id19196,1.0,0.0,0.0
id06846,1.0,0.0,0.0
id02239,1.0,0.0,0.0
id20363,1.0,0.0,0.0
id14986,1.0,0.0,0.0
id25864,1.0,0.0,0.0
id22272,1.0,0.0,0.0
id06212,1.0,0.0,0.0
id15497,1.0,0.0,0.0
id12206,1.0,0.0,0.0
id03109,1.0,0.0,0.0
id00812,1.0,0.0,0.0
id04837,1.0,0.0,0.0
id14518,1.0,0.0,0.0
id18095,1.0,0.0,0.0
id15831,1.0,0.0,0.0
id12558,1.0,0.0,0.0
id27858,1.0,0.0,0.0
id24074,1.0,0.0,0.0
id23039,1.0,0.0,0.0
id23415,1.0,0.0,0.0
id00613,1.0,0.0,0.0
id11373,1.0,0.0,0.0
id00493,1.0,0.0,0.0
id20781,1.0,0.0,0.0
id16367,1.0,0.0,0.0
id09831,1.0,0.0,0.0
id08016,1.0,0.0,0.0
id02860,1.0,0.0,0.0
id02382,1.0,0.0,0.0
id06900,1.0,0.0,0.0
id26499,1.0,0.0,0.0
id21696,1.0,0.0,0.0
id21364,1.0,0.0,0.0
id02752,1.0,0.0,0.0
id02765,1.0,0.0,0.0
id10307,1.0,0.0,0.0
id26542,1.0,0.0,0.0
id05416,1.0,0.0,0.0
id03671,1.0,0.0,0.0
id03740,1.0,0.0,0.0
id25818,1.0,0.0,0.0
id23290,1.0,0.0,0.0
id13438,1.0,0.0,0.0
id15502,1.0,0.0,0.0
id18946,1.0,0.0,0.0
id26357,1.0,0.0,0.0
id13701,1.0,0.0,0.0
id20217,1.0,0.0,0.0
id12716,1.0,0.0,0.0
id03995,1.0,0.0,0.0
id16808,1.0,0.0,0.0
id11082,1.0,0.0,0.0
